sex,address,famsize,Pstatus,traveltime,studytime,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Walc,health,absences,G1,G2,G3,guardian_mother,guardian_other,failures_1,failures_2,failures_3
0,0,1,0,0,0.333333333,0,1,0,1,1,1,1,0,0.75,0.5,1,1,0.25,0.021505376,1,1,16,1,0,0,0,0
0,0,1,0,0,0.333333333,1,1,1,1,1,1,0,0,0.75,0.75,0.5,0.5,0.75,0.064516129,0,0,10,1,0,0,0,0
0,0,1,0,0,0.333333333,0,1,1,0,0,1,0,0,0.75,0.75,0.75,0.5,0,0.043010753,0,0,10,1,0,0,0,0
0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0.5,0.25,0.25,0.5,0.193548387,0,0,6,1,0,0,0,0
0,1,1,0,0.333333333,1,0,1,1,1,0,1,1,0,1,0.5,1,0,1,0.064516129,0,0,11,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,0,1,1,1,1,0.75,0.75,0.5,0.75,1,0.301075269,0,0,9,1,0,1,0,0
0,0,1,1,0,0.333333333,0,1,1,0,1,1,1,0,0.25,0.5,0.5,0.25,0.75,0.053763441,0,0,7,1,0,0,0,1
0,0,1,0,0,0.333333333,0,0,1,1,1,1,1,1,0,0.5,0.25,0,0,0.107526882,0,1,13,1,0,0,0,0
0,0,1,0,0.333333333,0,0,1,1,0,1,1,0,0,0.75,0.5,0.25,0.75,1,0.064516129,0,0,10,1,0,0,0,0
0,1,1,0,0.333333333,0.666666667,0,1,1,1,1,1,1,1,0.75,0.75,0.25,0,0.75,0.064516129,0,0,7,1,0,0,0,0
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.25,0.5,0.107526882,0,0,8,0,1,0,0,0
1,0,0,0,0,0.333333333,0,1,1,0,1,1,1,1,1,0.5,1,1,0.5,0.139784946,1,1,13,1,0,0,0,0
0,0,1,1,0,0.333333333,1,1,1,0,1,1,1,0,0.5,0.5,0.75,0,0.75,0,1,1,14,1,0,0,0,0
1,0,1,0,0,0.333333333,0,1,1,1,1,1,1,0,0.75,0.75,0.75,0.75,1,0.161290323,0,0,8,1,0,1,0,0
0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0.25,0,0.25,0.5,0.129032258,0,0,10,1,0,0,0,0
0,0,0,0,0.333333333,0.333333333,0,0,1,0,1,1,1,0,0.75,0.75,0.75,0.5,0,0.021505376,1,1,15,1,0,0,0,0
0,0,1,0,0,0.333333333,0,0,1,0,1,1,1,1,0.5,0.75,1,0.75,0,0.23655914,0,0,4,1,0,0,1,0
1,0,0,0,0,0.333333333,0,1,1,0,1,1,1,0,0.5,0.25,0.75,0.75,0.75,0.139784946,0,0,8,0,0,1,0,0
0,0,1,0,0.333333333,0,0,1,1,0,1,1,0,0,0.5,0.5,0.5,0.75,0.5,0.032258065,0,0,8,0,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0,0.75,0.043010753,0,0,10,1,0,0,0,0
0,1,1,0,0.333333333,0.333333333,0,1,0,1,1,1,1,0,0.75,0.25,1,0.25,1,0.021505376,0,0,6,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,0,1,1,1,0,1,0.75,0.5,0.75,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0.333333333,1,0,0,0,1,1,1,0,0.25,0.5,0,0,0.5,0.021505376,1,1,17,1,0,0,0,0
1,0,1,0,0.333333333,0.333333333,0,1,1,0,1,1,1,0,0.5,0.5,0.5,1,0.75,0,1,1,13,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,0,1,0,1,1,0,1,0.5,0.25,0,1,0,1,1,14,1,0,0,0,0
0,1,1,0,0,0.333333333,0,0,0,1,1,1,1,1,1,0.5,0.5,0,0.75,0.172043011,0,0,7,1,0,1,0,0
0,0,1,0,0,0.333333333,0,0,0,1,0,1,1,0,1,0.5,0.75,0.5,0.5,0.107526882,1,1,15,1,0,0,0,0
1,0,0,0,0,0.333333333,0,1,1,0,0,1,1,0,1,0.5,0.5,0.5,0.5,0.021505376,1,0,12,0,0,0,0,0
1,0,0,0,1,0.333333333,1,1,1,1,1,1,1,1,0.75,0.5,0.25,1,0.5,0.150537634,0,0,9,1,0,0,0,0
0,0,1,1,0.333333333,0.666666667,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.25,0.5,0.107526882,1,0,12,1,0,0,0,0
0,0,0,0,0,0.333333333,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.25,0.5,0.150537634,1,1,14,0,0,0,0,0
1,1,1,0,0.333333333,0.333333333,0,1,1,1,1,1,1,0,0.75,1,0.25,0,0,0.043010753,0,0,11,0,0,0,0,0
1,0,1,0,0,0.333333333,1,1,0,1,1,1,1,1,0.75,1,1,0.5,0.25,0.150537634,0,0,9,1,0,0,0,0
1,0,1,0,0,0.333333333,0,1,1,1,1,1,1,0,0.75,0.25,0.75,0.75,0,0.021505376,1,1,13,0,0,0,0,0
1,0,0,0,0.333333333,0.333333333,0,1,1,0,1,1,1,0,0.5,0.75,0.25,0,1,0.193548387,0,0,6,1,0,0,0,0
1,0,1,0,0.333333333,0.666666667,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.25,0.107526882,0,0,10,1,0,0,0,0
1,0,0,0,0,0.333333333,0,0,1,1,0,1,1,1,0.75,0.75,0.25,1,0.75,0.043010753,1,1,13,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.75,1,0.25,0,1,0.215053763,1,1,12,1,0,0,0,0
0,1,1,0,0.666666667,0.333333333,0,0,0,1,1,1,0,0,0.25,0,0,0,0.5,0.021505376,1,0,11,1,0,0,0,0
1,0,1,0,0,0.333333333,0,0,0,0,1,0,1,0,1,1,0.75,1,0.25,0,0,0,0,0,0,1,0,0
1,0,0,0,0.333333333,0.333333333,0,0,0,1,1,1,1,1,0.25,1,1,0.75,1,0.150537634,1,1,12,1,0,0,0,0
1,1,0,1,0.333333333,0.333333333,0,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,0.75,0.021505376,0,0,12,1,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.75,1,0,0.5,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0.5,0.25,0.25,1,0,1,1,12,1,0,0,0,0
0,0,1,0,0.333333333,0.666666667,0,1,1,0,0,1,1,1,0.75,0.75,0.75,0,0.5,0,0,0,0,0,1,0,0,0
1,0,1,0,0.666666667,0,0,0,0,0,1,1,1,0,0.75,0.5,0.5,0,0.75,0.064516129,1,1,18,1,0,0,0,0
1,0,1,0,0.333333333,0,0,0,0,0,1,1,1,0,1,0.25,0.25,0,0.25,0.043010753,1,1,13,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.75,1,1,0,0.172043011,0,0,8,1,0,0,0,1
1,1,0,0,0,0.333333333,0,1,0,0,1,1,1,1,0.75,0.5,0.5,0.5,1,0.086021505,0,0,5,1,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0.75,0.5,0.25,0.75,1,0,1,1,15,1,0,0,0,0
1,0,1,0,0.333333333,0,0,0,0,0,1,0,1,0,0.75,0.75,1,0.75,1,0,0,0,8,1,0,1,0,0
1,0,1,0,0.666666667,0.333333333,1,1,0,0,0,1,1,0,1,0.5,0.5,0.5,0.25,0.064516129,0,0,10,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.25,1,1,1,0.043010753,0,0,8,1,0,1,0,0
1,1,1,0,0.333333333,0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.5,0.5,0,0,0,8,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.75,0.75,0.25,0.75,1,0,0,1,12,1,0,0,0,0
1,0,0,0,0.333333333,0,0,1,0,1,1,1,1,0,0.75,0.75,0.75,0.25,1,0.021505376,0,0,8,1,0,1,0,0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0.25,0.5,0,0.75,0.064516129,1,1,13,1,0,0,0,0
1,0,0,1,0,0.333333333,0,1,0,0,1,1,1,0,0.75,0.5,0,0,0,0.129032258,0,0,11,1,0,0,0,0
1,0,1,0,0,0.333333333,0,0,0,1,1,1,1,0,1,0.25,0.75,0.25,0.75,0.086021505,1,1,14,1,0,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.5,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.333333333,0,1,1,0,1,1,1,1,0.5,0,0.25,0.5,0.25,0.225806452,1,1,18,0,0,0,0,0
1,0,1,0,0,0.333333333,0,1,1,0,0,1,1,0,0.75,0.5,0.25,0,0.5,0.021505376,0,0,8,1,0,0,0,0
1,1,1,0,0,0.666666667,0,0,0,1,0,1,0,0,1,0.5,0.25,0,0.5,0.010752688,1,1,12,1,0,0,0,0
0,0,1,0,0,0.666666667,0,0,0,1,0,1,0,0,0.5,0.25,0.5,0,0.75,0.043010753,0,0,9,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,1,1,1,1,1,0.75,0.5,0.5,0,0.5,0,0,0,0,1,0,0,0,0
1,1,0,1,0.333333333,0.333333333,0,1,1,1,1,1,1,0,0.75,0.25,1,0.75,0,0.139784946,1,1,17,1,0,0,0,0
1,0,1,0,0,0.333333333,0,0,1,1,1,1,1,1,1,0.75,0.75,0.75,1,0.021505376,0,0,10,1,0,0,0,0
0,1,1,0,0.333333333,0.333333333,0,0,1,1,1,1,1,0,0.75,0.5,0.75,0.25,0.75,0.086021505,1,0,11,1,0,0,0,0
1,0,1,0,0,0.333333333,0,1,1,1,1,1,1,1,1,0.75,1,0.5,1,0.107526882,0,0,10,0,0,0,0,0
0,1,1,0,0.333333333,0.333333333,0,1,0,0,1,0,1,1,0.75,0.5,1,0.25,0.5,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0.333333333,0,1,1,1,1,1,1,0,0.75,0.5,1,0.5,1,0.161290323,0,0,9,0,1,0,1,0
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.75,1,1,0.5,0.25,0.043010753,1,1,14,0,0,0,0,0
0,0,0,0,0.333333333,0.333333333,0,1,1,0,0,1,0,0,0.75,0.75,0.5,0,0.5,0.021505376,0,0,11,1,0,0,0,0
1,1,1,0,0,0.333333333,0,1,1,1,0,1,0,1,0.5,1,0.25,0.25,0,0.021505376,1,1,14,1,0,0,0,0
0,0,1,0,0.333333333,0.333333333,0,1,1,0,1,1,1,1,0.75,0.5,0.5,0,0,0.021505376,0,0,10,1,0,0,0,0
0,0,0,0,0.333333333,0.333333333,1,1,1,0,1,1,1,1,0.75,0.75,0.75,0.5,1,0.064516129,1,1,12,1,0,0,0,0
0,1,1,1,0.333333333,0.333333333,0,0,0,0,0,0,1,1,0.75,0,0,0,1,0.806451613,0,0,9,1,0,0,0,0
1,0,1,0,0.333333333,0,0,0,1,1,1,1,1,0,0.5,0.25,0.75,0.75,0.5,0.23655914,0,0,9,1,0,0,0,0
0,0,1,0,0,0.333333333,1,1,0,1,1,1,1,1,0.25,0.75,0.75,0,0.75,0.161290323,0,0,8,0,0,1,0,0
1,0,0,0,0.333333333,0,0,0,1,1,1,1,1,0,0.75,0.25,0.5,0.25,0,0.086021505,0,0,10,1,0,0,0,0
1,0,0,1,0.333333333,0,0,0,1,1,1,1,1,1,0.75,1,0.75,0.75,1,0.322580645,0,0,8,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.75,0.75,0.75,0.75,0.5,0.204301075,0,0,10,1,0,1,0,0
0,1,0,0,0.333333333,1,0,1,1,1,1,1,0,0,1,0.25,0.25,0,0.5,0.010752688,1,1,12,1,0,0,0,0
0,0,1,0,0.333333333,0.333333333,1,0,0,1,1,1,1,0,1,0.75,0.75,0,0.75,0.043010753,0,0,10,1,0,0,0,0
0,0,1,0,0,0.333333333,0,1,0,0,0,1,1,0,1,0.75,1,0.25,1,0.043010753,0,0,11,1,0,0,0,0
1,0,1,0,0,0.333333333,0,0,1,0,0,1,1,0,0.75,0.5,0.5,0.25,0.75,0.021505376,1,0,11,0,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,0,1,1,1,0,0.75,0.5,0.5,0.25,0.25,0.053763441,1,1,19,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,0,1,1,1,0,0.75,0.5,0.5,0,0.5,0.064516129,1,1,12,1,0,0,0,0
1,0,1,0,0,0.666666667,0,0,1,1,1,1,1,0,0.75,0.25,0.75,0.5,0.25,0.064516129,1,1,14,1,0,0,0,0
1,0,0,1,0,0.333333333,0,1,1,1,1,1,1,0,1,0.75,0.5,0,0.25,0.096774194,1,1,15,1,0,0,0,0
1,0,1,0,0,0.333333333,0,1,1,1,1,1,1,1,0.75,0.5,0.25,0.75,1,0.11827957,1,0,11,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,0,1,1,1,0,0.75,0.25,0.25,0.25,0.5,0,1,1,15,1,0,0,0,0
0,0,0,0,0,0.333333333,0,0,0,0,1,1,1,1,1,0.75,0.5,0,1,0.129032258,1,1,13,1,0,1,0,0
0,1,0,0,0.333333333,1,0,1,1,0,1,1,0,0,0.5,0,0.25,0,0.5,0.064516129,1,1,18,1,0,0,0,0
1,1,0,0,0.333333333,0.666666667,0,1,1,1,1,1,1,0,1,0.75,0.25,0,0.75,0.086021505,1,1,14,1,0,0,0,0
1,0,1,0,0,0,0,1,1,0,1,1,1,0,0.75,0.75,0.5,0.5,1,0.043010753,1,1,11,1,0,0,0,0
0,0,1,0,0.333333333,0.333333333,0,1,1,1,1,1,1,0,0.25,0.5,0.75,0.5,0.25,0,0,0,0,0,1,0,0,0
0,0,0,0,0.333333333,0.333333333,0,1,1,0,1,1,1,1,0.75,0.75,1,0.25,0.25,0.107526882,0,0,8,0,1,0,0,0
0,0,1,0,0,1,0,1,1,0,1,1,1,0,0.75,0.5,0.5,0,0.5,0,1,1,14,0,0,0,0,0
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0.25,0.25,0,0.053763441,1,1,16,1,0,0,0,0
0,0,0,1,0,0.333333333,0,1,0,0,1,1,1,1,0.75,0.25,0.75,0,0.75,0.150537634,1,0,11,1,0,0,0,0
1,0,0,0,0.333333333,0,0,0,1,0,1,1,1,0,0.75,0,0,0.25,1,0,0,0,10,0,0,0,0,0
0,0,1,0,0.333333333,0.666666667,0,1,1,0,1,1,1,0,0.75,0.5,0.5,0,0.5,0,1,1,14,1,0,0,0,0
0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0.25,0.25,0.25,1,0,1,1,18,0,0,0,0,0
1,0,1,0,0,0.333333333,0,1,0,1,1,1,1,1,0.75,0.75,0.75,0,0.5,0.215053763,1,1,13,0,1,1,0,0
0,0,1,0,0,0.333333333,0,1,1,1,1,1,1,0,0.75,0.75,0.5,0,0.5,0.086021505,1,1,12,0,1,1,0,0
1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0.5,0,1,0,1,1,18,0,1,0,0,0
1,0,1,0,0.333333333,0,0,1,1,0,1,1,1,1,0.75,0.5,0.75,0,0.75,0.408602151,0,0,8,0,1,1,0,0
1,1,1,0,0,0.333333333,0,0,0,1,1,1,0,1,0.75,1,0.5,0.25,1,0,1,1,12,0,0,1,0,0
0,0,0,0,0,0.333333333,1,1,0,1,0,1,1,0,0.75,0.75,0.5,0.5,0.5,0.193548387,1,0,10,0,1,1,0,0
0,0,0,0,0,0.333333333,0,0,0,1,0,1,0,1,0.75,0.25,0.75,0.25,0.5,0,0,0,0,0,1,1,0,0
0,0,1,0,0.666666667,0.333333333,0,1,0,0,1,0,1,1,0.5,0.75,0,0,0.25,0.215053763,1,1,13,0,1,0,0,0
1,0,1,0,0,0.333333333,0,0,0,0,0,1,1,0,0.75,1,0.25,0.25,0.75,0.032258065,1,0,11,0,1,1,0,0
0,0,0,0,0.333333333,0.333333333,0,1,1,0,0,1,1,1,0.75,0.25,0.25,0.25,0,0.23655914,1,0,11,0,1,1,0,0
0,0,1,0,0,0.666666667,0,0,0,0,0,1,1,1,0.75,0,0.25,0,0.5,0.150537634,1,1,13,0,1,0,1,0
0,1,1,0,0,0.666666667,0,0,0,0,1,1,1,1,0.75,0,0.25,0,0.5,0.430107527,1,0,11,0,1,1,0,0
0,0,1,0,0.333333333,0.333333333,0,1,1,1,1,1,1,0,1,0.5,0.5,0.25,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,1,1,1,1,1,0.75,0.5,0.75,0,1,0.096774194,0,0,9,1,0,0,0,0
0,1,1,0,0,0.666666667,0,1,1,1,0,1,1,0,0.75,0.5,0.75,1,1,0,0,0,10,0,0,0,0,0
0,0,1,0,0,0.333333333,0,1,1,0,1,1,1,0,0.75,0.75,0.75,0.5,1,0.021505376,0,0,11,1,0,0,0,0
0,0,1,1,0,0.333333333,0,1,1,0,1,1,1,1,1,0.25,0.25,0.25,1,0.247311828,1,1,13,1,0,0,0,0
0,0,1,0,0,0.333333333,0,1,0,0,1,1,0,1,0.75,0.25,0.25,0,0.5,0.129032258,0,0,9,1,0,0,0,0
0,1,0,0,0,0.666666667,0,1,1,1,1,1,1,0,0.5,0.5,0.25,0.25,0.5,0.032258065,0,0,11,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,0,0,0,1,1,0,0.5,0.75,0.5,0.5,1,0.010752688,1,1,15,0,0,0,0,0
0,0,0,0,0.333333333,0.666666667,0,0,0,0,1,1,1,0,0.5,0.5,0.5,0.5,0.25,0,1,1,15,0,0,0,0,0
1,0,1,0,0,0.666666667,0,0,0,1,1,1,1,0,0.75,0.5,0.5,0.25,0.5,0.032258065,0,1,11,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,1,1,0,0.75,0.5,1,1,1,0.032258065,1,1,16,1,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,1,1,0,0.75,0.75,1,1,0.75,0.086021505,0,0,10,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,1,1,1,1,0,1,0.75,0.75,0.5,0.75,0.075268817,0,0,9,1,0,0,0,0
0,0,1,0,0.333333333,0.666666667,0,1,1,0,0,1,1,1,0.75,0.5,0.5,0.25,0.75,0.043010753,1,1,14,1,0,0,0,0
1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.75,1,1,0.75,1,0.021505376,0,0,8,1,0,0,0,0
0,1,1,0,0,0.666666667,0,1,0,0,1,1,1,1,0.75,0.75,0.5,0,1,0.075268817,1,1,14,0,0,0,0,0
0,0,1,0,0,0.333333333,0,0,0,1,1,1,1,0,1,0.5,0.75,0,0.75,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.333333333,0,0,0,1,0,1,1,1,0.75,0.5,0.5,0,0.25,0,0,0,0,0,1,0,0,0
0,1,1,0,0.333333333,1,0,0,0,1,1,1,0,0,0.75,0.75,0.75,0,0.75,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0.666666667,0,0,0,0,1,1,1,0,0.75,0.75,1,0.5,1,0.172043011,1,1,15,1,0,0,0,0
0,1,1,1,0,0.666666667,0,0,1,0,1,1,0,0,1,0.75,0.5,0.25,1,0.129032258,1,1,13,0,1,1,0,0
0,0,1,0,0,0.333333333,0,1,1,0,1,1,1,1,0.75,0.5,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0.5,0.5,0,0,0.075268817,1,1,17,1,0,0,0,0
0,1,1,1,0,0.333333333,0,1,1,0,1,1,1,0,0.75,0.5,0.5,0.5,0.25,0.043010753,0,0,10,1,0,0,0,0
0,0,1,0,0,0.666666667,0,0,1,1,1,1,1,1,0.75,0.5,0.75,0.5,0.5,0.043010753,0,1,11,0,1,1,0,0
1,0,1,0,0,0.333333333,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.25,0.25,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0.333333333,0,0,0,1,1,1,1,1,0.75,0.5,0.5,0.5,1,0.11827957,1,1,15,1,0,0,0,0
0,0,1,1,0,0.333333333,0,1,0,0,1,1,1,1,0.5,0.5,0,0.25,0.75,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0.666666667,0,1,0,0,1,1,1,0,0.75,0.5,0.5,0.25,0.5,0.043010753,0,0,10,1,0,0,0,0
0,0,1,0,0,0.666666667,0,0,0,0,1,1,1,1,1,0.75,0.5,0.5,0,0.075268817,1,1,14,1,0,0,0,0
1,1,1,0,0,0.666666667,0,0,0,0,1,1,1,1,1,0.5,0.25,0.25,0.75,0.096774194,1,1,16,1,0,0,0,0
1,0,1,0,0,0.666666667,0,1,1,0,1,1,1,1,1,0.75,1,0.5,1,0,0,0,9,1,0,0,0,0
0,0,1,0,0,0.666666667,0,1,1,1,1,1,1,1,0.75,0.75,0.5,0.5,0.75,0,1,1,15,1,0,0,0,0
1,1,1,0,0.333333333,0,0,1,0,0,0,1,1,0,0.25,1,1,1,1,0.107526882,0,1,13,1,0,1,0,0
1,1,1,0,0.666666667,0.333333333,0,0,0,0,1,1,1,0,1,0.75,0.75,0.5,0.25,0.086021505,0,0,8,0,1,0,0,1
1,0,1,0,0.333333333,0.333333333,0,1,1,0,1,1,1,0,0.75,1,0.75,0.5,0.5,0.021505376,1,1,13,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0.75,0.5,0.5,0.5,0.5,0.075268817,0,0,8,1,0,1,0,0
1,1,1,0,0.666666667,0,0,1,0,0,1,1,1,0,0.75,0.75,0.75,0.5,1,0.043010753,0,0,8,0,1,1,0,0
1,1,1,0,0.333333333,0.333333333,0,1,1,1,0,1,1,1,0.75,1,1,0.5,0.25,0.043010753,1,0,11,1,0,0,0,0
0,0,1,0,0,0.333333333,0,1,0,0,1,1,0,1,1,0.5,0.75,0,1,0,0,0,9,0,0,0,0,0
0,1,1,0,0.333333333,0.333333333,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.25,1,0.043010753,1,1,13,0,0,0,0,0
0,0,0,1,0.333333333,0.333333333,0,0,0,0,1,1,0,1,0,0.25,0.5,0.25,1,0.021505376,1,1,11,1,0,0,0,0
1,0,0,0,0.333333333,0,0,0,0,0,0,1,1,1,0.5,0.5,0.25,0.25,0.5,0.043010753,0,0,10,0,0,0,0,0
0,0,0,0,0.333333333,0.666666667,0,0,0,0,1,1,1,0,1,0.5,0.25,0,0.75,0,1,1,16,0,0,0,0,0
0,1,0,1,0.666666667,0.333333333,0,0,0,0,1,1,0,1,0.75,0.5,0.75,0.75,1,0,1,1,13,1,0,0,0,0
1,1,0,0,0.333333333,0.333333333,0,0,0,1,0,0,0,0,0.75,0.75,0.5,0.5,1,0.021505376,1,1,12,1,0,1,0,0
0,0,1,0,0.333333333,0.333333333,0,1,0,0,1,1,1,1,0.75,0.5,0.25,0.5,0.5,0,0,0,10,1,0,0,0,0
0,0,0,0,0,0.333333333,0,1,1,1,1,1,1,1,0.25,0.5,0.75,0,0,0,1,1,15,1,0,0,0,0
0,1,1,0,0.333333333,0.333333333,0,0,0,0,0,1,0,0,0.5,0.25,0.25,0.25,0.5,0,1,0,12,0,0,0,0,0
1,1,1,0,0.333333333,0.333333333,0,1,1,0,1,1,0,0,0.5,0.5,0.75,0.75,0.5,0.043010753,0,0,10,1,0,0,0,0
1,0,0,0,0.333333333,0.666666667,0,0,1,0,1,1,1,1,0.75,0.25,0.25,0.25,1,0,1,1,13,1,0,0,0,0
0,1,1,0,0.666666667,0,0,1,1,0,1,1,1,1,1,0.25,0,0.25,0,0,0,0,0,1,0,1,0,0
0,0,1,0,0.333333333,0,0,1,1,0,1,1,1,1,1,0.25,0.5,0.25,0.75,0,0,0,10,0,0,0,0,0
0,1,1,0,0.666666667,0.333333333,0,1,1,0,0,1,1,1,0.5,0.25,0.25,0.25,1,0.107526882,1,1,11,0,0,0,0,0
0,0,0,0,0.333333333,0.333333333,0,0,0,1,1,1,0,1,0.5,0.25,0.25,0,0.5,0.043010753,0,0,9,0,1,0,1,0
1,1,0,0,0.666666667,0,0,1,1,1,1,0,1,1,0.75,0.5,0.5,0.5,0.5,0.032258065,1,1,12,0,0,0,0,0
0,0,1,0,0,0.666666667,0,0,0,1,1,1,0,1,0.5,0.75,0.5,0,0.5,0.086021505,1,0,11,1,0,0,0,0
0,1,1,0,0,0,0,0,0,1,1,1,1,0,0.5,1,1,0.5,0,0.150537634,0,0,5,1,0,0,0,0
0,1,0,0,0.333333333,0.666666667,0,0,0,0,1,1,1,0,1,0.75,0.75,0,0,0,1,1,19,1,0,0,0,0
0,1,1,0,1,0.666666667,0,0,0,0,1,1,1,0,0.75,0.5,0.25,0.25,0.75,0.021505376,0,0,10,1,0,0,0,0
0,0,1,0,0.333333333,0.666666667,0,1,1,0,0,1,1,1,1,0.75,0.5,0,0.5,0.043010753,1,1,15,0,1,0,1,0
0,1,0,0,0,0.333333333,0,0,1,1,1,1,1,0,1,0.75,0.5,0.75,0.25,0.043010753,0,0,10,1,0,0,0,0
0,0,1,0,0,0.333333333,0,0,1,0,1,1,1,1,0.75,0,0.5,0.25,0,0,1,1,15,1,0,0,0,0
0,1,1,0,0,0.333333333,0,1,1,1,0,1,1,0,0.75,1,0.75,0.5,0,0.182795699,0,0,10,1,0,0,0,0
1,0,1,0,0,0.333333333,0,0,1,1,0,1,1,0,0.5,0.25,0.75,0.75,0.25,0.043010753,1,1,14,0,0,0,0,0
1,1,1,0,0.333333333,0,0,0,0,1,0,1,1,1,0.75,0.75,0.5,0.5,1,0.053763441,0,0,7,1,0,0,0,0
1,0,1,0,0.333333333,0.333333333,0,0,0,1,1,1,1,0,0.75,0.75,0.5,0,0.5,0.021505376,0,0,10,0,0,0,0,0
1,1,1,0,0.333333333,0,0,0,0,0,1,1,0,0,0.75,0.5,0.25,0.5,1,0,0,0,0,1,0,1,0,0
1,1,1,0,0.333333333,0,0,0,1,0,1,1,0,0,1,0.75,0.5,0.5,0.5,0.150537634,0,0,5,0,0,1,0,0
0,1,1,0,0.333333333,0.666666667,0,0,1,0,1,1,0,0,1,0.5,0.5,0.5,0.75,0.021505376,0,0,10,1,0,0,0,0
0,1,1,0,0.666666667,0,0,1,1,1,1,1,1,1,0.75,0.75,0.5,0.25,1,0.075268817,0,0,6,1,0,0,0,0
0,1,1,0,0,0.666666667,0,0,0,1,0,1,1,0,1,0.75,0.25,0.25,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0.333333333,0,1,1,0,1,1,1,0,0.75,0.5,0.75,0,0,0,0,0,8,1,0,0,0,0
0,0,1,0,0.333333333,0.333333333,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,1,0,0.333333333,0,1,1,0,1,1,0,0,1,1,0.75,1,0.75,0.11827957,0,0,9,0,1,0,1,0
1,0,0,0,0.333333333,0,0,0,0,0,0,1,1,0,0.25,0.75,1,0.75,0.25,0.032258065,1,1,16,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.5,0.5,0.5,0.032258065,0,0,7,0,1,0,0,1
1,1,0,0,0.666666667,0,0,0,0,0,0,1,1,0,0.75,0.75,0,0.75,1,0,0,1,10,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0.25,0.5,0.5,1,0.053763441,0,0,9,0,0,0,0,0
